LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1706146565.966182,1680575,15936,1,SR,1,100,0.266667
1706146566.500181,1681109,15994,1,SR,1,100,0.266667
1706146567.034181,1681643,16063,1,SR,1,100,0.200000
1706146567.634181,1682243,16147,1,SR,1,100,0.066667
1706146567.834181,1682443,16232,1,SR,1,100,0.400000
1706146569.767181,1684376,16515,1,SR,1,100,0.200000
1706146570.766181,1685375,16686,1,SR,1,100,0.266667
1706146571.699181,1686308,16823,1,SR,1,100,0.133333
1706146572.099181,1686708,16909,1,SR,1,100,0.266667
1706146572.499181,1687108,16978,1,SR,1,100,0.266667
1706146573.032181,1687641,17081,1,SR,1,100,0.333333
1706146573.632181,1688241,17148,1,SR,1,100,0.066667
1706146573.966181,1688575,17198,1,SR,1,100,0.066667
1706146574.166181,1688775,17284,1,SR,1,100,0.333333
1706146574.765181,1689374,17336,1,SR,1,100,0.133333
1706146575.165181,1689774,17404,1,SR,1,100,0.133333
1706146575.699181,1690308,17524,1,SR,1,100,0.266667
1706146576.099181,1690708,17582,1,SR,1,100,0.133333
1706146576.499181,1691108,17652,1,SR,1,100,0.133333
1706146577.165181,1691774,17738,1,SR,1,100,0.066667
1706146577.365181,1691974,17824,1,SR,1,100,0.333333
1706146577.833181,1692442,17906,1,SR,1,100,0.333333
1706146579.498181,1694107,18158,1,SR,1,100,0.200000
1706146579.832181,1694441,18194,1,SR,1,100,0.133333
1706146580.232181,1694841,18261,1,SR,1,100,0.066667
1706146580.432181,1695041,18298,1,SR,1,100,0.066667
1706146580.632180,1695241,18385,1,SR,1,100,0.400000
1706146581.565181,1696174,18476,1,SR,1,100,0.066667
1706146581.765180,1696374,18529,1,SR,1,100,0.200000
1706146582.231180,1696840,18664,1,SR,1,100,0.533333
1706146583.031180,1697640,18733,1,SR,1,100,0.133333
1706146583.299180,1697908,18767,1,SR,1,100,0.066667
1706146583.499180,1698108,18818,1,SR,1,100,0.200000
1706146583.965180,1698574,18888,1,SR,1,100,0.133333
1706146586.364180,1700973,19313,1,SR,1,100,0.333333
1706146586.965180,1701574,19365,1,SR,1,100,0.066667
1706146587.165180,1701774,19398,1,SR,1,100,0.066667
1706146587.365180,1701974,19434,1,SR,1,100,0.066667
1706146587.698180,1702307,19552,1,SR,1,100,0.400000
1706146589.364180,1703973,19770,1,SR,1,100,0.066667
1706146589.564180,1704173,19839,1,SR,1,100,0.333333
1706146590.031180,1704640,19873,1,SR,1,100,0.066667
1706146590.364180,1704973,19943,1,SR,1,100,0.066667
1706146590.564180,1705173,20011,1,SR,1,100,0.333333
1706146591.164180,1705773,20081,1,SR,1,100,0.133333
1706146591.564180,1706173,20186,1,SR,1,100,0.333333
1706146592.697180,1707306,20357,1,SR,1,100,0.266667
1706146593.364180,1707973,20457,1,SR,1,100,0.200000
1706146593.964180,1708573,20542,1,SR,1,100,0.066667
1706146594.164180,1708773,20645,1,SR,1,100,0.466667
1706146595.030180,1709639,20779,1,SR,1,100,0.466667
1706146595.630180,1710239,20865,1,SR,1,100,0.333333
1706146596.230180,1710839,20974,1,SR,1,100,0.400000
1706146597.563179,1712172,21190,1,SR,1,100,0.400000
