LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701220237.457307,1394726.000,32088,3,PI,1,100,136405
1701220237.497308,1394766.000,32104,2,PI,1,100,136383
1701220237.537309,1394806.000,32104,2,PI,1,100,136376
1701220237.577310,1394846.000,32122,3,PI,1,100,136376
1701220237.617311,1394886.000,32122,3,PI,1,100,136382
1701220237.657312,1394926.000,32122,3,PI,1,100,136372
1701220237.697313,1394966.000,32137,2,PI,1,100,136393
1701220237.737314,1395006.000,32137,2,PI,1,100,136376
1701220237.777315,1395046.000,32155,3,PI,1,100,136384
1701220237.817316,1395086.000,32155,3,PI,1,100,136385
1701220237.857317,1395126.000,32155,3,PI,1,100,136401
1701220237.897318,1395166.000,32172,2,PI,1,100,136397
1701220237.937319,1395206.000,32172,2,PI,1,100,136420
1701220237.977320,1395246.000,32193,3,PI,1,100,136429
1701220238.017321,1395286.000,32193,3,PI,1,100,136432
1701220238.057322,1395326.000,32193,3,PI,1,100,136445
1701220238.097323,1395366.000,32209,2,PI,1,100,136425
1701220238.137324,1395406.000,32209,2,PI,1,100,136415
1701220238.177325,1395446.000,32227,3,PI,1,100,136411
1701220238.217326,1395486.000,32227,3,PI,1,100,136393
1701220238.257327,1395526.000,32227,3,PI,1,100,136384
1701220238.297328,1395566.000,32244,5,PI,1,100,136406
1701220238.337329,1395606.000,32244,5,PI,1,100,136415
1701220238.377330,1395646.000,32244,5,PI,1,100,136394
1701220238.417331,1395686.000,32244,5,PI,1,100,136400
1701220238.457332,1395726.000,32244,5,PI,1,100,136413
1701220238.497333,1395766.000,32262,2,PI,1,100,136400
1701220238.537334,1395806.000,32262,2,PI,1,100,136422
1701220238.577335,1395846.000,32280,3,PI,1,100,136426
1701220238.617336,1395886.000,32280,3,PI,1,100,136431
1701220238.657337,1395926.000,32280,3,PI,1,100,136417
1701220238.697338,1395966.000,32296,2,PI,1,100,136420
1701220238.737339,1396006.000,32296,2,PI,1,100,136410
1701220238.777340,1396046.000,32313,3,PI,1,100,136413
1701220238.817341,1396086.000,32313,3,PI,1,100,136390
1701220238.857342,1396126.000,32313,3,PI,1,100,136386
1701220238.897343,1396166.000,32330,3,PI,1,100,136392
1701220238.937344,1396206.000,32330,3,PI,1,100,136378
1701220238.977345,1396246.000,32330,3,PI,1,100,136374
1701220239.017346,1396286.000,32345,2,PI,1,100,136371
1701220239.057347,1396326.000,32345,2,PI,1,100,136382
1701220239.097348,1396366.000,32361,3,PI,1,100,136383
1701220239.137349,1396406.000,32361,3,PI,1,100,136361
1701220239.177350,1396446.000,32361,3,PI,1,100,136361
1701220239.217351,1396486.000,32379,2,PI,1,100,136374
1701220239.257352,1396526.000,32379,2,PI,1,100,136362
1701220239.297353,1396566.000,32395,3,PI,1,100,136336
1701220239.337354,1396606.000,32395,3,PI,1,100,136357
1701220239.377355,1396646.000,32395,3,PI,1,100,136367
1701220239.417356,1396686.000,32410,2,PI,1,100,136343
1701220239.457357,1396726.000,32410,2,PI,1,100,136359
1701220239.497358,1396766.000,32426,3,PI,1,100,136339
1701220239.537359,1396806.000,32426,3,PI,1,100,136337
1701220239.577360,1396846.000,32426,3,PI,1,100,136336
1701220239.617361,1396886.000,32451,2,PI,1,100,136313
1701220239.657362,1396926.000,32451,2,PI,1,100,136306
1701220239.697363,1396966.000,32467,3,PI,1,100,136299
1701220239.737364,1397006.000,32467,3,PI,1,100,136282
1701220239.777365,1397046.000,32467,3,PI,1,100,136288
1701220239.817366,1397086.000,32484,2,PI,1,100,136290
