LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1701221194.028203,2351284.000,58605,3,PI,1,100,125629
1701221194.068195,2351324.000,58605,3,PI,1,100,125633
1701221194.108186,2351364.000,58620,2,PI,1,100,125613
1701221194.148179,2351404.000,58620,2,PI,1,100,125638
1701221194.188171,2351444.000,58638,3,PI,1,100,125631
1701221194.228163,2351484.000,58638,3,PI,1,100,125613
1701221194.268155,2351524.000,58638,3,PI,1,100,125602
1701221194.308147,2351564.000,58654,2,PI,1,100,125639
1701221194.348139,2351604.000,58654,2,PI,1,100,125618
1701221194.388131,2351644.000,58670,3,PI,1,100,125609
1701221194.428123,2351684.000,58670,3,PI,1,100,125629
1701221194.468115,2351724.000,58670,3,PI,1,100,125612
1701221194.508107,2351764.000,58686,3,PI,1,100,125617
1701221194.548099,2351804.000,58686,3,PI,1,100,125601
1701221194.588091,2351844.000,58686,3,PI,1,100,125590
1701221194.628083,2351884.000,58703,2,PI,1,100,125575
1701221194.668075,2351924.000,58703,2,PI,1,100,125592
1701221194.708067,2351964.000,58721,3,PI,1,100,125584
1701221194.748059,2352004.000,58721,3,PI,1,100,125579
1701221194.788051,2352044.000,58721,3,PI,1,100,125585
1701221194.828043,2352084.000,58739,2,PI,1,100,125577
1701221194.868035,2352124.000,58739,2,PI,1,100,125561
1701221194.908027,2352164.000,58753,3,PI,1,100,125573
1701221194.948019,2352204.000,58753,3,PI,1,100,125568
1701221194.988011,2352244.000,58753,3,PI,1,100,125555
1701221195.028003,2352284.000,58770,2,PI,1,100,125559
1701221195.067995,2352324.000,58770,2,PI,1,100,125557
1701221195.107987,2352364.000,58793,6,PI,1,100,125587
1701221195.147979,2352404.000,58793,6,PI,1,100,125575
1701221195.187971,2352444.000,58793,6,PI,1,100,125578
1701221195.227963,2352484.000,58793,6,PI,1,100,125556
1701221195.267955,2352524.000,58793,6,PI,1,100,125554
1701221195.307947,2352564.000,58793,6,PI,1,100,125560
1701221195.347939,2352604.000,58809,2,PI,1,100,125544
1701221195.387931,2352644.000,58809,2,PI,1,100,125535
1701221195.427923,2352684.000,58825,3,PI,1,100,125537
1701221195.467915,2352724.000,58825,3,PI,1,100,125530
1701221195.507907,2352764.000,58825,3,PI,1,100,125525
1701221195.547899,2352804.000,58842,2,PI,1,100,125524
1701221195.587891,2352844.000,58842,2,PI,1,100,125536
1701221195.627883,2352884.000,58859,3,PI,1,100,125530
1701221195.667875,2352924.000,58859,3,PI,1,100,125512
1701221195.707867,2352964.000,58859,3,PI,1,100,125533
1701221195.747859,2353004.000,58874,2,PI,1,100,125520
1701221195.787851,2353044.000,58874,2,PI,1,100,125490
1701221195.827843,2353084.000,58891,3,PI,1,100,125478
1701221195.867835,2353124.000,58891,3,PI,1,100,125471
1701221195.907827,2353164.000,58891,3,PI,1,100,125484
1701221195.947819,2353204.000,58907,2,PI,1,100,125469
1701221195.987811,2353244.000,58907,2,PI,1,100,125489
1701221196.027803,2353284.000,58924,3,PI,1,100,125485
1701221196.067795,2353324.000,58924,3,PI,1,100,125477
1701221196.107787,2353364.000,58924,3,PI,1,100,125472
1701221196.147779,2353404.000,58941,2,PI,1,100,125459
1701221196.187771,2353444.000,58941,2,PI,1,100,125460
1701221196.227763,2353484.000,58956,3,PI,1,100,125472
1701221196.267755,2353524.000,58956,3,PI,1,100,125455
1701221196.307747,2353564.000,58956,3,PI,1,100,125445
1701221196.347406,2353603.667,58972,3,PI,1,100,125449
1701221196.387065,2353643.333,58972,3,PI,1,100,125427
1701221196.426723,2353683.000,58972,3,PI,1,100,125396
1701221196.467215,2353723.500,58990,2,PI,1,100,125369
1701221196.507707,2353764.000,58990,2,PI,1,100,125381
