LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1709252909.386891,2837944.250,16309,4,EM,1,100,RS
1709252909.437140,2837994.500,16309,4,EM,1,100,RB
1709252909.487388,2838044.750,16309,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252909.537636,2838095.000,16309,4,EM,1,100,PS
1709252909.587884,2838145.250,16343,4,EM,1,100,RS
1709252909.638132,2838195.500,16343,4,EM,1,100,RB
1709252909.688380,2838245.750,16343,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252909.738628,2838296.000,16343,4,EM,1,100,PS
1709252909.796126,2838353.500,16381,4,EM,1,100,RS
1709252909.853624,2838411.000,16381,4,EM,1,100,RB
1709252909.911121,2838468.500,16381,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252909.968619,2838526.000,16381,4,EM,1,100,PS
1709252910.019367,2838576.750,16415,4,EM,1,100,RS
1709252910.070115,2838627.500,16415,4,EM,1,100,RB
1709252910.120863,2838678.250,16415,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252910.171612,2838729.000,16415,4,EM,1,100,PS
1709252910.221859,2838779.250,16446,4,EM,1,100,RS
1709252910.272108,2838829.500,16446,4,EM,1,100,RB
1709252910.322356,2838879.750,16446,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252910.372604,2838930.000,16446,4,EM,1,100,PS
1709252910.422852,2838980.250,16482,4,EM,1,100,RS
1709252910.473100,2839030.500,16482,4,EM,1,100,RB
1709252910.523348,2839080.750,16482,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252910.573596,2839131.000,16482,4,EM,1,100,PS
1709252910.623844,2839181.250,16514,4,EM,1,100,RS
1709252910.674092,2839231.500,16514,4,EM,1,100,RB
1709252910.724340,2839281.750,16514,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252910.774588,2839332.000,16514,4,EM,1,100,PS
1709252910.825087,2839382.500,16547,4,EM,1,100,RS
1709252910.875585,2839433.000,16547,4,EM,1,100,RB
1709252910.926083,2839483.500,16547,4,EM,1,100,2024-02-29_19-28-09-455965.csv
1709252910.976581,2839534.000,16547,4,EM,1,100,PS
1709252911.026829,2839584.250,16579,4,EM,1,100,RS
1709252911.077077,2839634.500,16579,4,EM,1,100,RB
